4000-VGMQP,38,1,1,0,Credit card (automatic),78.95,2862.55,No
3999-WRNGR,60,0,0,1,Electronic check,49.75,3069.45,No
3466-RITXD,26,1,0,1,Credit card (automatic),92.4,2349.8,No
2680-XKKNJ,8,1,1,0,Bank transfer (automatic),58.2,469.25,No
3058-HJCUY,41,1,1,1,Electronic check,102.6,4213.35,Yes
2974-GGUXS,36,1,0,1,Credit card (automatic),91.95,3301.05,No
7994-XIRTR,54,1,1,0,Bank transfer (automatic),65.25,3529.95,No
3259-FDWOY,71,1,2,1,Bank transfer (automatic),106,7723.7,Yes
2101-RANCD,55,1,0,1,Electronic check,73.1,4144.9,No
7921-BEPCI,72,1,2,0,Bank transfer (automatic),59.75,4265,No
0807-ZABDG,3,1,0,1,Mailed check,55.1,154.65,Yes
8510-TMWYB,54,1,2,1,Bank transfer (automatic),59.8,3246.45,No
3258-ZKPAI,72,1,2,1,Bank transfer (automatic),116.6,8337.45,No
1428-IEDPR,52,1,2,1,Electronic check,109.3,5731.4,No
5298-GSTLM,60,1,1,1,Bank transfer (automatic),101.4,6176.6,No
4450-YOOHP,39,0,0,1,Credit card (automatic),50.65,1905.4,No
6728-CZFEI,15,1,1,0,Mailed check,56.15,931.9,No
5748-RNCJT,69,1,2,1,Bank transfer (automatic),106.5,7348.8,Yes
3653-NCRDJ,43,1,1,1,Mailed check,19.2,776.25,No
6121-TNHBO,63,1,1,0,Bank transfer (automatic),83,5243.05,No
5119-NZPTV,2,1,0,0,Electronic check,70.1,141.65,No
6519-ZHPXP,72,1,2,1,Bank transfer (automatic),108.3,7679.65,No
7739-LAXOG,32,1,0,1,Bank transfer (automatic),91.05,2954.5,Yes
3472-QPRCH,40,1,2,0,Credit card (automatic),25.25,1006.9,No
8224-UAXBZ,58,0,1,1,Electronic check,45.35,2540.1,No
9610-WCESF,67,0,2,0,Electronic check,43.9,3097.2,No
9776-CLUJA,51,1,0,1,Electronic check,77.5,3807.35,Yes
2486-WYVVE,31,1,1,1,Mailed check,79.3,2484,No
3865-ZYKAD,69,1,0,1,Credit card (automatic),84.9,5785.65,No
1422-DGUBX,32,1,1,1,Electronic check,79.25,2619.15,No
2999-AANRQ,21,1,2,0,Credit card (automatic),71.05,1524.85,No
8668-KNZTI,52,1,1,0,Electronic check,53.75,2790.65,No
0480-KYJVA,72,1,2,0,Credit card (automatic),24.25,1784.5,No
6034-ZRYCV,72,0,2,1,Electronic check,54.2,3937.45,Yes
9746-YKGXB,52,0,1,0,Bank transfer (automatic),44.25,2276.1,No
3926-YZVVX,41,1,1,0,Bank transfer (automatic),50.05,2029.05,No
6000-UKLWI,41,1,2,0,Mailed check,20.15,802.35,No
2079-FBMZK,6,1,0,1,Mailed check,69.25,418.4,Yes
6332-FBZRI,67,1,1,1,Credit card (automatic),69.35,4653.25,No
2096-XOTMO,16,1,0,0,Mailed check,19.35,275.9,No
3266-FTKHB,17,1,2,0,Mailed check,19.15,343.45,No
8221-EQDGL,35,1,0,0,Mailed check,61,2130.45,No
2346-LOCWC,58,1,2,0,Credit card (automatic),20.5,1191.4,No
6608-QQLVK,1,1,0,1,Electronic check,50.5,50.5,Yes
0298-XACET,52,0,2,0,Mailed check,50.2,2554,No
7560-QJAVJ,70,1,2,0,Bank transfer (automatic),79.6,5589.45,No
2995-YWTCD,19,1,2,1,Bank transfer (automatic),24.9,467.7,No
3551-HUAZH,1,1,0,1,Electronic check,74.4,74.4,Yes
9137-UIYPG,35,1,0,1,Electronic check,106.9,3756.45,No
2809-ZMYOQ,32,1,0,1,Electronic check,101.35,3334.9,No
5084-OOVCJ,17,1,0,1,Credit card (automatic),55.35,920.5,No
0254-WWRKD,67,1,1,0,Credit card (automatic),50.55,3431.75,No
7727-SHVZV,9,1,0,0,Bank transfer (automatic),19.5,150.35,No
6302-JGYRJ,31,1,1,1,Mailed check,79.45,2587.7,Yes
5339-PXDVH,4,1,0,0,Electronic check,90.65,367.95,No
2205-LPVGL,58,1,1,1,Bank transfer (automatic),89.85,5125.75,No
8782-NUUOL,60,1,1,0,Mailed check,79,4801.1,No
3685-YLCMQ,58,1,1,1,Electronic check,104.65,6219.6,Yes
7601-WFVZV,1,1,0,0,Mailed check,19.55,19.55,No
4609-KNNWG,27,1,2,0,Mailed check,19.9,550.1,No
4868-AADLV,66,1,1,1,Electronic check,116.25,7862.25,No
9529-OFXHY,15,1,0,1,Bank transfer (automatic),87.75,1242.2,No
8634-MPHTR,47,1,0,1,Electronic check,100.05,4871.05,Yes
2669-QVCRG,41,1,0,1,Credit card (automatic),81.3,3190.65,No
2478-EEWWM,59,0,0,1,Electronic check,44.3,2666.75,No
9174-IHETN,50,1,2,0,Credit card (automatic),70.35,3533.6,No
2233-TXSIU,17,0,1,0,Credit card (automatic),44.45,792.15,No
9644-UMGQA,6,1,0,1,Electronic check,49.15,295.65,No
3256-EZDBI,51,0,0,1,Credit card (automatic),29.45,1459.35,No
8761-NSOBC,44,1,0,0,Electronic check,100.55,4398.15,Yes
0419-YAAPX,49,1,0,1,Credit card (automatic),85.3,4297.95,No
8413-VONUO,2,1,0,0,Electronic check,95.65,167.3,Yes
0872-CASZJ,59,1,1,1,Mailed check,69.1,4096.9,No
4726-DLWQN,50,1,0,1,Bank transfer (automatic),70.35,3454.6,No
8164-OCKUJ,59,1,2,0,Mailed check,20.6,1286,No
3094-JOJAI,18,1,0,0,Mailed check,74.15,1387,No
9494-MRNYX,10,1,0,0,Electronic check,75.05,786.3,No
2599-CZABP,14,1,1,0,Electronic check,44.6,641.25,No
7945-PRBVF,35,1,2,0,Bank transfer (automatic),21.45,705.45,No
4544-RXFMG,8,1,1,1,Mailed check,43.45,345.5,No
0859-YGKFW,18,1,1,0,Bank transfer (automatic),20.05,345.9,No
1150-FTQGN,60,1,1,0,Bank transfer (automatic),94.15,5811.8,No
9223-UCPVT,1,1,0,0,Electronic check,94.4,94.4,Yes
7196-LIWRH,6,1,2,0,Mailed check,19.55,124.45,No
5448-VWNAM,19,1,0,1,Mailed check,75.9,1375.6,No
1177-XZBJL,53,1,1,0,Bank transfer (automatic),64.15,3491.55,No
3518-FSTWG,72,1,2,1,Bank transfer (automatic),109.55,7920.7,No
9330-VOFSZ,60,1,2,1,Credit card (automatic),110.8,6640.7,No
4351-QLCSU,1,1,0,1,Credit card (automatic),55,55,Yes
0939-EREMR,13,1,0,0,Mailed check,53.45,718.1,No
9389-ACWBI,5,1,0,0,Credit card (automatic),69.95,320.4,No
5419-JPRRN,1,1,0,1,Electronic check,101.45,101.45,Yes
3644-QXEHN,13,1,0,0,Electronic check,97,1334.45,No
2911-IJORQ,37,1,1,1,Bank transfer (automatic),90.6,3358.65,No
5921-NGYRH,64,1,0,1,Mailed check,73.55,4764,No
2100-BDNSN,5,1,0,0,Bank transfer (automatic),67.95,350.3,Yes
5998-DZLYR,61,1,2,1,Bank transfer (automatic),94.35,5703,No
0488-GSLFR,1,1,0,1,Electronic check,69.5,69.5,Yes
9318-NKNFC,1,1,0,1,Mailed check,18.85,18.85,Yes
3985-HOYPM,26,1,1,0,Mailed check,19.4,525.55,No
9728-FTTVZ,1,1,0,1,Electronic check,69.2,69.2,Yes
9548-LERKT,24,1,2,0,Mailed check,19.75,483.15,No
6576-FBXOJ,17,0,1,0,Electronic check,54.6,934.8,No
4310-KEDTB,26,0,0,1,Mailed check,29.8,786.5,No
7254-IQWOZ,1,1,0,1,Electronic check,69.65,69.65,Yes
2474-BRUCM,40,1,0,0,Electronic check,101.85,4086.3,Yes
4062-HBMOS,52,1,0,1,Electronic check,103.05,5364.8,No
0742-NXBGR,1,1,0,1,Electronic check,82.3,82.3,Yes
2676-ISHSF,1,1,0,0,Mailed check,20.3,20.3,No
9236-NDUCW,21,0,2,0,Mailed check,35.1,770.4,No
4753-PADAS,67,1,1,1,Bank transfer (automatic),105.7,6816.95,No
6103-QCKFX,44,1,0,0,Bank transfer (automatic),56.25,2419.55,No
7781-EWARA,70,0,1,0,Electronic check,60.35,4138.7,No
6110-OHIHY,3,1,0,0,Electronic check,79.25,267.6,Yes
7018-FPXHH,56,1,2,1,Bank transfer (automatic),59.8,3457.45,No
5889-LFOLL,13,1,0,1,Electronic check,84.6,1115.2,Yes
5708-EVONK,58,1,0,1,Bank transfer (automatic),93.4,5435.6,Yes
8708-XPXHZ,42,1,0,1,Electronic check,94.2,4186.3,Yes
0616-ATFGB,1,0,0,0,Electronic check,25.05,25.05,Yes
0572-ZJKLT,46,1,2,0,Mailed check,99.65,4630.2,No
5135-RDDQL,63,1,2,1,Bank transfer (automatic),50.65,3221.25,No
1353-LJWEM,11,1,0,1,Electronic check,60.9,688.5,No
1794-SWWKL,15,1,0,1,Bank transfer (automatic),59.65,867.1,No
6166-YIPFO,72,0,2,1,Electronic check,64.7,4746.05,No
7016-BPGEU,29,0,0,1,Credit card (automatic),25.1,712.85,Yes
6876-ADESB,1,1,0,0,Electronic check,48.95,48.95,Yes
9332-GYWLO,6,1,0,0,Electronic check,54.85,355.1,No
1963-SVUCV,1,1,0,0,Electronic check,45.3,45.3,Yes
4184-VODJZ,63,1,1,1,Electronic check,91.35,5764.7,No
0220-EBGCE,2,1,0,1,Electronic check,85.85,167.3,Yes
1092-WPIVQ,18,1,2,0,Mailed check,25.1,428.45,No
7233-IOQNP,43,0,0,0,Bank transfer (automatic),34,1505.35,No
2834-JKOOW,15,0,1,0,Mailed check,45.9,693.45,No
2754-VDLTR,10,1,0,0,Electronic check,95.2,930.4,Yes
2400-FEQME,55,1,2,0,Mailed check,20.5,1177.95,No
3190-XFANI,49,1,1,1,Bank transfer (automatic),100.6,5069.65,Yes
7551-DACSP,6,1,0,1,Mailed check,55.3,324.25,Yes
4957-SREEC,70,1,2,0,Credit card (automatic),20.35,1458.1,No
7235-NXZCP,2,1,0,1,Mailed check,74.85,156.4,Yes
0230-UBYPQ,63,0,1,0,Bank transfer (automatic),36.1,2298.9,No
4923-ADWXJ,25,1,0,1,Bank transfer (automatic),65.8,1679.65,No
1763-KUAAW,18,1,1,0,Bank transfer (automatic),20.35,369.6,No
1104-TNLZA,28,1,0,1,Electronic check,105.8,2998,No
5195-KPUNQ,53,1,1,1,Mailed check,96.75,5206.55,No
0520-FDVVT,35,1,1,1,Bank transfer (automatic),102.35,3626.1,Yes
3439-GVUSX,1,0,0,0,Mailed check,24.4,24.4,No
1444-VVSGW,70,1,1,0,Credit card (automatic),115.65,7968.85,Yes
5712-PTIWW,2,1,0,1,Electronic check,79.85,152.45,Yes
5949-HGVJL,26,1,0,1,Electronic check,73.05,1959.5,No
5203-XEHAX,34,1,1,0,Electronic check,64.35,2053.05,No
1635-HDGFT,19,1,2,0,Mailed check,20.5,398.55,No
3315-TOTBP,15,1,0,1,Mailed check,76,1130.85,Yes
8050-XGRVL,62,1,1,0,Credit card (automatic),54.75,3425.35,No
6661-HBGWL,42,1,0,1,Bank transfer (automatic),104.75,4323.45,Yes
1518-VOWAV,9,1,0,1,Electronic check,74.65,703.55,Yes
9828-QHFBK,24,1,0,1,Electronic check,51.15,1275.7,No
3908-MKIMJ,68,0,2,1,Electronic check,41.95,2965.75,No
5012-YSPJJ,31,1,0,0,Mailed check,54.35,1647,No
5909-ECHUI,1,1,0,1,Electronic check,56.25,56.25,Yes
1309-BXVOQ,21,1,0,1,Electronic check,106.1,2249.95,Yes
6728-VOIFY,63,1,1,1,Electronic check,96,6109.75,No
9317-WZPGV,2,1,0,1,Bank transfer (automatic),79.75,159.4,Yes
4891-NLUBA,61,0,2,1,Bank transfer (automatic),61.45,3751.15,No
2856-HYAPG,1,1,0,0,Electronic check,68.65,68.65,Yes
8969-PRHFK,18,1,1,0,Mailed check,19.65,411.25,No
0661-KQHNK,6,1,1,0,Credit card (automatic),19,105.5,No
8709-KRDVL,33,1,0,1,Electronic check,100,3320.6,No
4488-PSYCG,16,1,0,0,Bank transfer (automatic),20.25,327.45,Yes
1427-VERSM,56,1,0,1,Electronic check,98.7,5669.5,No
9801-NOSHQ,23,1,1,0,Mailed check,19.8,465.45,No
6339-YPSAH,9,1,0,1,Electronic check,73.8,704.3,No
3621-CEOVK,14,1,0,1,Electronic check,100.2,1369.8,Yes
6906-ANDWJ,15,1,0,1,Bank transfer (automatic),74.9,1107.25,Yes
2159-TURXX,5,1,0,0,Credit card (automatic),20.05,95.55,No
1548-FEHVL,61,1,0,1,Electronic check,106.2,6375.2,No
3795-CAWEX,70,1,2,1,Credit card (automatic),116.55,8152.3,No
6215-NQCPY,15,1,0,1,Electronic check,99.7,1566.75,No
5647-URDKA,8,1,2,0,Mailed check,19.7,130.25,No
2229-DPMBI,8,1,2,0,Mailed check,19.5,162.15,No
9626-WEQRM,4,0,0,1,Mailed check,29.15,110.05,No
2188-SXWVT,34,1,1,0,Mailed check,55,1885.15,No
6258-PVZWJ,68,1,2,1,Credit card (automatic),90.8,6302.85,No
1094-BKOSX,45,0,1,0,Bank transfer (automatic),51,2264.5,No
6969-MVBAI,9,1,0,1,Electronic check,90.1,816.8,No
2978-XXSOG,22,1,0,1,Mailed check,59.05,1253.5,No
2342-CKIAO,2,1,0,0,Mailed check,20.3,41.2,No
6953-PBDIN,70,1,2,0,Bank transfer (automatic),72.95,5265.55,No
3898-BSJYF,10,1,1,0,Credit card (automatic),73.55,693.3,No
3938-YFPXD,72,1,2,0,Credit card (automatic),84.3,5997.1,No
7696-AMHOD,49,1,1,0,Credit card (automatic),78,3824.2,No
2453-SAFNS,54,1,1,0,Mailed check,72.1,3886.05,No
9558-IHEZX,71,1,2,1,Credit card (automatic),106.75,7283.25,No
9617-UDPEU,22,1,1,1,Mailed check,19.25,412.55,No
6340-DACFT,50,1,2,0,Credit card (automatic),20.55,1070.25,No
4955-VCWBI,43,1,1,0,Mailed check,20,817.95,No
6813-GZQCG,45,1,2,1,Credit card (automatic),24.65,1171.3,No
7426-GSWPO,64,1,0,1,Bank transfer (automatic),103.5,6548.65,No
3389-KTRXV,23,1,2,0,Mailed check,23.85,625.65,No
3118-UHVVQ,68,1,2,0,Credit card (automatic),25.8,1911.5,No
1031-IIDEO,1,1,0,1,Electronic check,70.85,70.85,Yes
5832-XKAES,2,1,0,1,Credit card (automatic),69.8,134.7,Yes
3205-MXZRA,26,1,1,0,Credit card (automatic),59.45,1507,No
4701-AHWMW,55,0,0,1,Bank transfer (automatic),54.55,2978.3,Yes
8317-BVKSO,14,1,0,1,Electronic check,20.05,299.3,No
5702-KVQRD,71,1,2,1,Electronic check,82.55,5832.65,No
0083-PIVIK,64,1,1,0,Electronic check,81.25,5567.55,No
9210-IAHGH,7,1,0,1,Credit card (automatic),70.75,450.8,Yes
6169-PGNCD,57,1,2,1,Credit card (automatic),74.3,4166.35,No
0023-XUOPT,13,1,0,0,Electronic check,94.1,1215.6,Yes
4592-IWTJI,3,0,0,0,Credit card (automatic),29.7,91.7,Yes
4909-JOUPP,72,1,2,0,Credit card (automatic),109.7,7898.45,No
4657-FWVFY,40,1,0,1,Credit card (automatic),96.35,3915.4,No
2257-BOVXD,14,1,0,1,Credit card (automatic),66.6,979.5,No
7729-JTEEC,2,1,0,1,Electronic check,44.5,90.05,No
7632-MNYOY,66,1,1,0,Credit card (automatic),110.9,7432.05,Yes
6518-LGAOV,38,1,0,1,Electronic check,105,4026.4,Yes
7242-QZLXF,1,0,0,1,Electronic check,25.3,25.3,Yes
4576-CSAJH,22,1,1,1,Credit card (automatic),55.15,1193.05,Yes
1000-AJSLD,1,1,0,1,Mailed check,20.1,20.1,Yes
9696-RMYBA,5,1,0,1,Mailed check,80.1,398.55,No
8690-UPCZI,29,1,1,0,Bank transfer (automatic),69.05,1958.45,No
1062-LHZOD,1,1,0,1,Mailed check,69.9,69.9,Yes
9770-LXDBK,3,1,0,0,Mailed check,20.4,63.15,No
4086-WITJG,71,1,2,0,Credit card (automatic),19.7,1301.1,No
8344-WFMFH,9,1,0,1,Electronic check,50.1,484.05,No
9600-NAXZN,43,1,0,1,Electronic check,101.4,4528,Yes
8822-KNBHV,48,1,1,1,Credit card (automatic),83.45,3887.85,No
8404-FYDIB,26,1,0,1,Credit card (automatic),86.65,2208.75,No
2791-SFVEW,9,1,0,0,Bank transfer (automatic),20.15,238.15,No
6457-USBER,1,1,0,1,Electronic check,80.8,80.8,Yes
6762-NSODU,46,1,2,0,Credit card (automatic),19.4,958.15,No
4662-EKDPQ,2,1,0,0,Bank transfer (automatic),62.05,118.3,Yes
9248-OJYKK,1,1,0,1,Electronic check,76.45,76.45,Yes
9888-ZCUMM,64,0,2,1,Bank transfer (automatic),60.05,3845.45,No
3398-FSHON,12,1,0,1,Electronic check,91.3,1094.5,Yes
3319-DWOEP,6,1,0,1,Electronic check,95.75,573.75,Yes
1074-WVEVG,59,1,1,0,Mailed check,20.35,1267,No
9979-RGMZT,7,1,1,1,Mailed check,94.05,633.45,No
6437-UDQJM,72,1,2,1,Credit card (automatic),84.1,6129.65,No
1226-IENZN,16,1,0,1,Electronic check,78.75,1218.25,No
2108-GLPQB,25,1,0,0,Credit card (automatic),55.55,1405.3,No
9259-PACGQ,34,1,0,0,Electronic check,62.65,2274.9,Yes
4415-IJZTP,1,1,0,1,Electronic check,74.5,74.5,Yes
1465-VINDH,10,1,0,1,Credit card (automatic),102.1,1068.85,Yes
5474-LAMUQ,24,1,1,0,Mailed check,20.1,533.9,No
3468-DRVQJ,10,1,1,0,Electronic check,70.3,676.15,No
1122-YJBCS,69,1,1,1,Credit card (automatic),53.65,3804.4,No
4990-ALDGW,57,1,2,0,Mailed check,20.75,1118.8,No
4816-OKWNX,50,1,1,1,Bank transfer (automatic),103.4,5236.4,No
3315-IKYZQ,28,0,1,0,Mailed check,50.8,1386.8,No
2810-FTLEM,16,1,0,1,Electronic check,50.15,762.25,Yes
4747-LCAQL,25,1,0,1,Mailed check,79,1902,No
3411-WLRSQ,3,1,0,1,Bank transfer (automatic),74.6,239.05,No
0898-XCGTF,61,1,1,1,Bank transfer (automatic),96.5,5673.7,No
8006-PYCSW,2,1,0,0,Mailed check,20.1,39.8,No
8249-THVEC,51,1,1,0,Mailed check,19.4,997.75,No
8722-PRFDV,71,1,2,0,Credit card (automatic),77.55,5574.35,No
2164-SOQXL,20,1,0,0,Mailed check,20.05,406.05,No
4020-KIUDI,6,1,0,0,Credit card (automatic),19.85,138.85,No
5850-BDWCY,6,1,0,0,Mailed check,20.2,123.65,No
2038-YSEZE,29,1,0,0,Mailed check,67.45,1801.1,No
0827-ITJPH,36,1,2,1,Credit card (automatic),18.55,689,No
8799-OXZMD,28,0,0,1,Mailed check,29.75,790.7,No
1925-TIBLE,7,1,0,1,Electronic check,86.5,582.5,Yes
1705-GUHPV,63,1,2,0,Mailed check,24.2,1618.2,No
4779-ZGICK,48,1,2,0,Mailed check,23.55,1173.35,No
0048-PIHNL,49,1,1,0,Bank transfer (automatic),20.45,900.9,No
0818-OCPZO,27,1,0,1,Electronic check,81.45,2122.05,Yes
3967-KXAPS,72,1,2,0,Credit card (automatic),92.3,6719.9,No
1447-GIQMR,1,1,0,1,Electronic check,69.15,69.15,Yes
3704-IEAXF,72,0,2,0,Credit card (automatic),53.65,3784,No
6810-VCAEX,47,0,1,0,Credit card (automatic),39.65,1798.65,No
0674-EYYZV,1,1,0,1,Electronic check,54.65,54.65,No
4480-MBMLB,36,1,1,1,Bank transfer (automatic),104.8,3886.45,No
1395-OFUWC,43,0,0,0,Credit card (automatic),29.3,1224.05,No
0822-QGCXA,27,1,0,0,Electronic check,83.85,2310.2,No
0872-NXJYS,9,1,0,1,Electronic check,79.55,723.4,Yes
2832-KJCRD,38,1,0,1,Electronic check,103.65,3988.5,No
3588-WSTTJ,35,1,0,1,Electronic check,99.05,3554.6,No
4075-WKNIU,0,1,2,0,Mailed check,73.35, ,No
5090-EMGTC,59,1,2,1,Mailed check,100.05,6034.85,No
2346-CZYIL,27,1,2,0,Credit card (automatic),20.35,531.6,No
3798-EPWRR,2,1,0,0,Electronic check,43.95,85.1,No
6258-NGCNG,7,1,0,0,Mailed check,23.5,173,No
4186-ZBUEW,36,1,1,1,Mailed check,70.7,2511.95,No
5274-XHAKY,41,1,0,1,Bank transfer (automatic),94.3,3893.6,No
1442-BQPVU,13,0,0,0,Electronic check,29.15,357.15,No
3978-YNKDD,19,1,2,0,Credit card (automatic),20.85,467.5,No
4940-KHCWD,60,0,2,0,Bank transfer (automatic),37.7,2288.7,No
9412-ARGBX,48,1,2,1,Mailed check,95.5,4627.85,Yes
1389-CXMLU,3,1,0,0,Electronic check,91.05,289.1,Yes
9589-ABEPT,69,1,2,1,Mailed check,92.45,6460.55,No
9388-ZEYVT,43,0,1,0,Electronic check,44.15,1931.3,No
0305-SQECB,11,0,1,1,Mailed check,36.05,402.6,No
7605-SNLQG,45,1,0,1,Credit card (automatic),50.25,2221.55,No
4670-TABXH,72,1,2,1,Credit card (automatic),109.75,7758.9,No
5561-NWEVX,2,1,0,0,Electronic check,79.2,172.85,Yes
0064-SUDOG,12,1,2,0,Bank transfer (automatic),20.3,224.5,No
8561-NMTBD,67,1,1,1,Credit card (automatic),112.35,7388.45,No
5161-XEUVX,37,1,2,0,Mailed check,94.3,3460.95,No
8292-FRFZQ,39,0,1,0,Bank transfer (automatic),41.15,1700.9,No
8591-NXRCV,41,1,0,1,Bank transfer (automatic),74.65,3090.65,No
7895-VONWT,25,0,0,1,Electronic check,48.25,1293.8,No
4526-RMTLL,8,1,2,1,Credit card (automatic),76.15,645.8,No
6253-GNHWH,71,1,2,0,Mailed check,71.1,5224.95,No
4566-NECEV,5,1,0,0,Electronic check,96.55,500.1,No
8080-POTJR,30,1,1,1,Credit card (automatic),79.3,2427.1,No
6906-MPARY,40,1,1,1,Credit card (automatic),89.6,3488.15,No
3662-FXJFO,54,1,2,1,Mailed check,20.5,1035.7,No
8107-RZLNV,72,1,2,1,Bank transfer (automatic),106.3,7565.35,No
0516-OOHAR,28,1,1,0,Bank transfer (automatic),100.35,2799,No
2027-CWDNU,18,1,0,1,Electronic check,85.6,1601.5,No
2737-WFVYW,2,0,0,1,Electronic check,45.25,85.5,Yes
9912-OMZDS,59,1,1,1,Electronic check,106.15,6256.2,No
3733-ZEECP,22,1,0,1,Electronic check,51.1,1232.9,No
7878-RTCZG,1,1,0,0,Mailed check,19.9,19.9,No
2452-MRMZF,72,1,2,1,Credit card (automatic),25.7,1937.4,No
2272-QAGFO,14,1,0,1,Electronic check,74.3,1096.25,Yes
7103-IPXPJ,50,1,1,0,Electronic check,99.4,5059.75,No
4342-HFXWS,48,1,1,0,Bank transfer (automatic),69.7,3023.65,No
3545-CNWRG,49,1,0,1,Electronic check,98.35,4889.2,No
1785-BPHTP,28,1,0,0,Electronic check,85.45,2289.9,No
4989-LIXVT,68,1,0,1,Electronic check,95.9,6503.2,No
7315-WYOAW,13,1,0,0,Electronic check,100.75,1313.25,No
1173-XZPYF,11,1,0,1,Electronic check,89.2,990.3,No
9850-OWRHQ,3,1,0,1,Credit card (automatic),74.1,228,Yes
3768-NLUBH,57,1,0,0,Electronic check,100.6,5746.15,Yes
8676-TRMJS,3,1,0,0,Mailed check,75,209.1,Yes
2509-TFPJU,72,1,2,0,Credit card (automatic),25.75,1864.2,No
9530-GRMJG,70,1,2,1,Electronic check,84.1,5979.7,No
6898-RBTLU,49,1,2,0,Bank transfer (automatic),79.3,3902.45,No
5481-NTDOH,67,1,1,1,Credit card (automatic),107.05,7142.5,No
2068-WWXQZ,46,1,2,0,Bank transfer (automatic),20.05,902,No
7359-SSBJK,64,1,2,1,Credit card (automatic),70.2,4481,Yes
2061-VVFST,37,1,0,0,Bank transfer (automatic),19.5,805.2,No
0685-MLYYM,2,1,0,0,Electronic check,70.75,154.85,Yes
0749-IRGQE,13,0,0,0,Electronic check,45.3,528.45,No
2380-DAMQP,72,1,2,0,Electronic check,115.15,8349.7,No
2256-YLYLP,68,1,2,1,Bank transfer (automatic),72.95,4953.25,No
1272-ILHFG,15,1,1,0,Mailed check,19.65,332.65,No
0164-XAIRP,24,1,2,1,Bank transfer (automatic),19.55,470.2,No
5666-CYCYZ,24,1,0,1,Electronic check,89.55,2259.35,No
4011-ARPHK,27,1,0,0,Mailed check,50.35,1411.35,No
8182-PNAGI,12,1,0,0,Bank transfer (automatic),50.25,593.75,Yes
6365-HITVU,71,1,2,0,Credit card (automatic),87.25,6328.7,No
7558-IMLMT,67,1,2,1,Mailed check,20.8,1411.9,No
9488-FYQAU,63,1,2,1,Bank transfer (automatic),109.25,6841.4,No
3590-TCXTB,1,1,0,0,Mailed check,20.35,20.35,No
6994-KERXL,4,1,0,1,Electronic check,55.9,238.5,No
7957-RYHQD,40,1,0,1,Credit card (automatic),79.2,3233.85,Yes
2180-DXNEG,12,1,0,1,Electronic check,96,1062.1,Yes
1960-UOTYM,52,1,2,0,Electronic check,79.2,4016.3,No
2740-JFBOK,10,1,0,1,Electronic check,24,226.55,No
6500-JVEGC,68,1,1,0,Bank transfer (automatic),101.35,7110.75,No
5515-AKOAJ,54,1,0,1,Electronic check,100.1,5440.9,Yes
8976-OQHGT,4,1,0,0,Mailed check,56.5,235.1,Yes
5245-VDBUR,52,0,1,0,Mailed check,35.45,1958.95,No
6230-BSUXY,1,1,0,1,Electronic check,85,85,Yes
8469-SNFFH,70,1,1,0,Bank transfer (automatic),79.4,5528.9,No
2144-ESWKO,43,0,1,1,Credit card (automatic),35.2,1463.7,No
1241-FPMOF,52,1,2,0,Mailed check,19.65,1025.05,No
9928-BZVLZ,12,0,2,0,Mailed check,49.85,552.1,No
4114-QMKVN,56,1,1,0,Bank transfer (automatic),68.75,3815.4,No
2775-SEFEE,0,1,2,1,Bank transfer (automatic),61.9, ,No
9003-CPATH,42,1,0,0,Electronic check,79.9,3313.4,No
1754-GKYPY,22,1,0,1,Bank transfer (automatic),89.75,1938.9,No
5294-CDGWY,51,0,1,0,Electronic check,59.3,3014.65,Yes
7956-XQWGU,27,1,0,1,Credit card (automatic),19.4,460.25,No
1591-MQJTP,51,1,1,1,Bank transfer (automatic),93.65,4839.15,No
5295-PCJOO,4,1,0,1,Electronic check,49.4,184.4,Yes
2369-FEVNO,1,1,0,1,Mailed check,19.9,19.9,No
9863-JZAIC,35,1,0,0,Mailed check,55,2010.55,Yes
7471-MQPOS,71,1,1,1,Bank transfer (automatic),72.9,5139.65,No
7660-HDPJV,1,1,0,1,Electronic check,69.2,69.2,Yes
5115-SQAAU,69,1,2,1,Bank transfer (automatic),25.6,1673.4,No
9845-QOMAD,14,1,1,0,Mailed check,19.75,309.35,No
7672-VFMXZ,57,1,0,0,Electronic check,55.7,3171.6,No
9739-JLPQJ,72,1,2,0,Credit card (automatic),117.5,8670.1,No
9916-AYHTC,48,1,2,0,Credit card (automatic),19.85,916,No
3855-ONCAR,4,1,0,1,Mailed check,78.9,299.75,No
1488-SYSFC,31,1,0,1,Electronic check,20.65,702.05,No
7931-PXHFC,38,1,1,1,Mailed check,62.3,2354.8,Yes
3990-QYKBE,37,1,0,1,Electronic check,92.5,3473.4,Yes
0970-QXPXW,1,1,0,0,Mailed check,19.65,19.65,No
3259-KNMRR,57,1,2,1,Bank transfer (automatic),79.75,4438.2,No
6120-RJKLU,62,1,2,1,Credit card (automatic),79.95,4819.75,No
9572-WUKSB,3,0,0,1,Electronic check,29.9,92.25,No
5893-KCLGT,72,1,2,1,Mailed check,19.75,1567,No
0076-LVEPS,29,0,0,1,Mailed check,45,1242.45,No
3640-JQGJG,13,1,0,0,Bank transfer (automatic),44.8,559.2,No
4919-MOAVT,3,1,0,0,Electronic check,69.65,220.1,Yes
1596-OQSPS,11,1,0,0,Electronic check,51.1,531.15,No
9867-XOBQA,21,0,2,0,Mailed check,53.15,1183.2,No
9546-KDTRB,19,1,0,0,Bank transfer (automatic),24.7,465.85,No
